id,측정일시,전력사용량(kWh),지상무효전력량(kVarh),진상무효전력량(kVarh),탄소배출량(tCO2),지상역률(%),진상역률(%),작업유형,전기요금(원),월,일,연월
105,2024-01-02 02:30:00,3.6,4.36,0.0,0.0,63.67,100.0,Light_Load,673.0606843565463,1,2,2024-01
106,2024-01-02 02:45:00,3.64,4.39,0.0,0.0,63.83,100.0,Light_Load,678.8475284746456,1,2,2024-01
107,2024-01-02 03:00:00,3.28,3.71,0.0,0.0,66.24,100.0,Light_Load,589.4785317553897,1,2,2024-01
108,2024-01-02 03:15:00,3.71,4.57,0.0,0.0,63.03,100.0,Light_Load,700.698155120417,1,2,2024-01
109,2024-01-02 03:30:00,3.56,4.03,0.0,0.0,66.21,100.0,Light_Load,640.0935704961722,1,2,2024-01
110,2024-01-02 03:45:00,3.24,3.49,0.0,0.0,68.04,100.0,Light_Load,566.8721545158121,1,2,2024-01
111,2024-01-02 04:00:00,3.89,4.64,0.0,0.0,64.25,100.0,Light_Load,720.7620654933879,1,2,2024-01
112,2024-01-02 04:15:00,3.28,3.42,0.0,0.0,69.22,100.0,Light_Load,564.0793706881428,1,2,2024-01
113,2024-01-02 04:30:00,3.28,3.49,0.0,0.0,68.48,100.0,Light_Load,570.1224319540443,1,2,2024-01
114,2024-01-02 04:45:00,3.96,4.68,0.0,0.0,64.59,100.0,Light_Load,729.7718739217729,1,2,2024-01
115,2024-01-02 05:00:00,3.24,3.42,0.0,0.0,68.77,100.0,Light_Load,560.794069676326,1,2,2024-01
116,2024-01-02 05:15:00,3.46,3.78,0.0,0.0,67.52,100.0,Light_Load,610.0044207704073,1,2,2024-01
117,2024-01-02 05:30:00,3.67,4.07,0.0,0.0,66.97,100.0,Light_Load,652.3651668015447,1,2,2024-01
118,2024-01-02 05:45:00,3.24,3.42,0.0,0.0,68.77,100.0,Light_Load,560.794069676326,1,2,2024-01
119,2024-01-02 06:00:00,3.67,3.96,0.0,0.0,67.97,100.0,Light_Load,642.7004821184763,1,2,2024-01
120,2024-01-02 06:15:00,3.53,3.78,0.0,0.0,68.25,100.0,Light_Load,615.6612677399717,1,2,2024-01
121,2024-01-02 06:30:00,3.2,3.24,0.0,0.0,70.27,100.0,Light_Load,542.0818521215173,1,2,2024-01
122,2024-01-02 06:45:00,3.78,4.07,0.0,0.0,68.05,100.0,Light_Load,661.2054620897843,1,2,2024-01
123,2024-01-02 07:00:00,3.35,3.35,0.0,0.0,70.71,100.0,Light_Load,563.9562660265244,1,2,2024-01
124,2024-01-02 07:15:00,3.53,3.49,0.0,0.0,71.11,100.0,Light_Load,590.901082911179,1,2,2024-01
125,2024-01-02 07:30:00,6.3,4.57,0.0,0.0,80.95,100.0,Light_Load,908.9907179282272,1,2,2024-01
126,2024-01-02 07:45:00,6.05,4.79,0.0,0.0,78.4,100.0,Light_Load,918.573909947202,1,2,2024-01
127,2024-01-02 08:00:00,6.73,4.54,0.0,0.0,82.9,100.0,Light_Load,948.1359860105974,1,2,2024-01
128,2024-01-02 08:15:00,29.02,18.83,0.07,0.0,83.89,100.0,Light_Load,4044.732072591729,1,2,2024-01
129,2024-01-02 08:30:00,46.19,28.66,0.0,0.0,84.97,100.0,Light_Load,6348.7079504681415,1,2,2024-01
130,2024-01-02 08:45:00,52.06,35.32,0.0,0.0,82.75,100.0,Light_Load,7347.457030062234,1,2,2024-01
131,2024-01-02 09:00:00,56.2,12.53,0.11,0.0,97.6,100.0,Light_Load,6371.884493090754,1,2,2024-01
132,2024-01-02 09:15:00,56.84,8.32,0.0,0.0,98.95,100.0,Medium_Load,6354.384396551386,1,2,2024-01
133,2024-01-02 09:30:00,51.26,4.54,0.94,0.0,99.61,99.98,Medium_Load,5702.4602292385625,1,2,2024-01
134,2024-01-02 09:45:00,48.13,2.34,1.15,0.0,99.88,99.97,Medium_Load,5337.902214273585,1,2,2024-01
135,2024-01-02 10:00:00,52.81,7.06,0.54,0.0,99.12,99.99,Medium_Load,5901.786419416548,1,2,2024-01
136,2024-01-02 10:15:00,54.79,7.52,0.14,0.0,99.07,100.0,Maximum_Load,6119.566681515064,1,2,2024-01
137,2024-01-02 10:30:00,53.21,8.35,0.11,0.0,98.79,100.0,Maximum_Load,5959.779701859198,1,2,2024-01
138,2024-01-02 10:45:00,80.21,32.4,0.0,0.0,92.72,100.0,Maximum_Load,9714.699135448764,1,2,2024-01
139,2024-01-02 11:00:00,77.58,25.49,0.0,0.0,95.0,100.0,Maximum_Load,9032.889431243037,1,2,2024-01
140,2024-01-02 11:15:00,128.52,70.85,0.0,0.0,87.57,100.0,Maximum_Load,16810.230572988716,1,2,2024-01
141,2024-01-02 11:30:00,144.47,78.48,0.0,0.0,87.87,100.0,Maximum_Load,18832.52290891802,1,2,2024-01
142,2024-01-02 11:45:00,90.86,54.29,0.0,0.0,85.84,100.0,Maximum_Load,12124.00215099328,1,2,2024-01
143,2024-01-02 12:00:00,123.3,66.06,0.0,0.0,88.15,100.0,Maximum_Load,16022.857929134863,1,2,2024-01
144,2024-01-02 12:15:00,19.22,5.54,18.9,0.0,96.09,71.3,Medium_Load,3439.274088993804,1,2,2024-01
145,2024-01-02 12:30:00,8.46,0.0,25.92,0.0,100.0,31.03,Medium_Load,3016.008234080434,1,2,2024-01
146,2024-01-02 12:45:00,8.24,0.0,25.34,0.0,100.0,30.92,Medium_Load,2947.4686748106737,1,2,2024-01
147,2024-01-02 13:00:00,8.03,0.0,25.49,0.0,100.0,30.05,Medium_Load,2956.1896659842705,1,2,2024-01
148,2024-01-02 13:15:00,79.67,27.29,6.52,0.0,94.6,99.67,Medium_Load,9719.255213145192,1,2,2024-01
149,2024-01-02 13:30:00,97.85,46.8,0.0,0.0,90.21,100.0,Medium_Load,12180.726283667364,1,2,2024-01
150,2024-01-02 13:45:00,124.45,49.79,0.0,0.0,92.85,100.0,Medium_Load,15052.744363009491,1,2,2024-01
151,2024-01-02 14:00:00,108.61,43.34,0.0,0.0,92.88,100.0,Medium_Load,13132.133489503258,1,2,2024-01
152,2024-01-02 14:15:00,123.12,55.26,0.0,0.0,91.23,100.0,Medium_Load,15155.176045186014,1,2,2024-01
153,2024-01-02 14:30:00,129.1,53.5,0.0,0.0,92.38,100.0,Medium_Load,15693.52220144987,1,2,2024-01
154,2024-01-02 14:45:00,82.08,27.58,0.0,0.0,94.79,100.0,Medium_Load,9724.027624796836,1,2,2024-01
155,2024-01-02 15:00:00,143.89,60.91,0.0,0.0,92.09,100.0,Medium_Load,17546.981981145873,1,2,2024-01
156,2024-01-02 15:15:00,86.9,34.27,0.0,0.0,93.03,100.0,Medium_Load,10490.312557990872,1,2,2024-01
157,2024-01-02 15:30:00,141.44,62.57,0.0,0.0,91.45,100.0,Medium_Load,17368.522362143103,1,2,2024-01
158,2024-01-02 15:45:00,116.53,52.88,0.0,0.0,91.06,100.0,Medium_Load,14370.686294451529,1,2,2024-01
159,2024-01-02 16:00:00,129.31,61.16,0.0,0.0,90.4,100.0,Medium_Load,16063.855238671476,1,2,2024-01
160,2024-01-02 16:15:00,136.44,56.77,0.0,0.0,92.33,100.0,Medium_Load,16595.60968739579,1,2,2024-01
161,2024-01-02 16:30:00,85.72,34.85,0.0,0.0,92.64,100.0,Medium_Load,10391.507364081544,1,2,2024-01
162,2024-01-02 16:45:00,147.46,65.27,0.0,0.0,91.44,100.0,Medium_Load,18109.441209231307,1,2,2024-01
163,2024-01-02 17:00:00,86.94,30.78,0.0,0.0,94.27,100.0,Medium_Load,10357.184927569846,1,2,2024-01
164,2024-01-02 17:15:00,67.25,25.81,0.0,0.0,93.36,100.0,Maximum_Load,8089.279015647439,1,2,2024-01
165,2024-01-02 17:30:00,115.78,50.04,0.0,0.0,91.79,100.0,Maximum_Load,14164.502770055147,1,2,2024-01
166,2024-01-02 17:45:00,113.11,34.63,0.0,0.0,95.62,100.0,Maximum_Load,13084.980968369871,1,2,2024-01
167,2024-01-02 18:00:00,76.75,11.74,1.04,0.0,98.85,99.99,Maximum_Load,8606.632948738492,1,2,2024-01
168,2024-01-02 18:15:00,41.9,15.23,0.14,0.0,93.98,100.0,Maximum_Load,5011.961581207601,1,2,2024-01
169,2024-01-02 18:30:00,37.4,19.94,0.0,0.0,88.24,100.0,Maximum_Load,4854.863806757897,1,2,2024-01
170,2024-01-02 18:45:00,40.25,8.82,0.5,0.0,97.68,99.99,Maximum_Load,4570.0735926858815,1,2,2024-01
171,2024-01-02 19:00:00,34.92,1.98,1.58,0.0,99.84,99.9,Maximum_Load,3882.714348789416,1,2,2024-01
172,2024-01-02 19:15:00,41.36,6.44,0.43,0.0,98.81,99.99,Maximum_Load,4637.740677050898,1,2,2024-01
173,2024-01-02 19:30:00,35.96,2.52,1.37,0.0,99.76,99.93,Maximum_Load,4000.9393925271816,1,2,2024-01
174,2024-01-02 19:45:00,39.42,5.29,0.47,0.0,99.11,99.99,Maximum_Load,4406.766588940755,1,2,2024-01
175,2024-01-02 20:00:00,38.16,4.68,0.5,0.0,99.26,99.99,Maximum_Load,4259.799888995945,1,2,2024-01
176,2024-01-02 20:15:00,33.23,1.51,3.96,0.0,99.9,99.3,Medium_Load,3725.220316862766,1,2,2024-01
177,2024-01-02 20:30:00,25.88,0.0,12.13,0.0,100.0,90.55,Medium_Load,3161.574634262826,1,2,2024-01
178,2024-01-02 20:45:00,10.84,0.0,23.22,0.0,100.0,42.3,Medium_Load,2834.594221556646,1,2,2024-01
179,2024-01-02 21:00:00,9.29,0.0,23.51,0.0,100.0,36.75,Medium_Load,2796.241258369829,1,2,2024-01
180,2024-01-02 21:15:00,6.98,0.0,25.16,0.0,100.0,26.73,Medium_Load,2888.200148654016,1,2,2024-01
181,2024-01-02 21:30:00,5.11,0.0,26.5,0.0,100.0,18.93,Medium_Load,2985.3115172191087,1,2,2024-01
182,2024-01-02 21:45:00,5.08,0.0,26.42,0.0,100.0,18.88,Medium_Load,2975.994445317146,1,2,2024-01
183,2024-01-02 22:00:00,5.04,0.0,26.46,0.0,100.0,18.71,Medium_Load,2979.5085218523664,1,2,2024-01
184,2024-01-02 22:15:00,4.93,1.84,15.44,0.0,93.69,30.42,Maximum_Load,2017.9760053719667,1,2,2024-01
185,2024-01-02 22:30:00,4.64,5.22,0.0,0.0,66.44,100.0,Maximum_Load,831.3762545727608,1,2,2024-01
186,2024-01-02 22:45:00,4.68,5.18,0.0,0.0,67.04,100.0,Maximum_Load,831.0080208423088,1,2,2024-01
187,2024-01-02 23:00:00,4.68,5.11,0.0,0.0,67.54,100.0,Maximum_Load,824.8440137207386,1,2,2024-01
188,2024-01-02 23:15:00,4.57,4.54,0.0,0.0,70.94,100.0,Light_Load,766.8163344419223,1,2,2024-01
189,2024-01-02 23:30:00,4.57,4.25,0.0,0.0,73.23,100.0,Light_Load,742.8905894717241,1,2,2024-01
190,2024-01-02 23:45:00,4.54,4.25,0.0,0.0,73.0,100.0,Light_Load,740.2795110671377,1,2,2024-01
191,2024-01-03 00:00:00,4.61,4.21,0.0,0.0,73.84,100.0,Light_Load,743.1652072281323,1,3,2024-01
192,2024-01-03 00:15:00,4.61,4.61,0.0,0.0,70.71,100.0,Light_Load,776.0711601141128,1,3,2024-01
193,2024-01-03 00:30:00,4.61,4.54,0.0,0.0,71.25,100.0,Light_Load,770.2016174054576,1,3,2024-01
194,2024-01-03 00:45:00,4.57,4.5,0.0,0.0,71.25,100.0,Light_Load,763.4680100268745,1,3,2024-01
195,2024-01-03 01:00:00,4.57,4.61,0.0,0.0,70.4,100.0,Light_Load,772.7115922993702,1,3,2024-01
196,2024-01-03 01:15:00,4.64,4.46,0.0,0.0,72.1,100.0,Light_Load,766.1202819042273,1,3,2024-01
197,2024-01-03 01:30:00,4.64,4.57,0.0,0.0,71.25,100.0,Light_Load,775.2518252055509,1,3,2024-01
198,2024-01-03 01:45:00,4.61,4.79,0.0,0.0,69.34,100.0,Light_Load,791.3672740593415,1,3,2024-01
199,2024-01-03 02:00:00,4.57,4.5,0.0,0.0,71.25,100.0,Light_Load,763.4680100268745,1,3,2024-01
200,2024-01-03 02:15:00,4.61,4.39,0.0,0.0,72.42,100.0,Light_Load,757.7794900772551,1,3,2024-01
201,2024-01-03 02:30:00,4.64,4.75,0.0,0.0,69.88,100.0,Light_Load,790.4347289443908,1,3,2024-01
202,2024-01-03 02:45:00,4.64,4.75,0.0,0.0,69.88,100.0,Light_Load,790.4347289443908,1,3,2024-01
203,2024-01-03 03:00:00,4.57,4.75,0.0,0.0,69.33,100.0,Light_Load,784.6347127317563,1,3,2024-01
204,2024-01-03 03:15:00,4.64,5.11,0.0,0.0,67.22,100.0,Light_Load,821.6355968611723,1,3,2024-01
205,2024-01-03 03:30:00,4.64,4.72,0.0,0.0,70.1,100.0,Light_Load,787.884097320635,1,3,2024-01
206,2024-01-03 03:45:00,4.68,4.68,0.0,0.0,70.71,100.0,Light_Load,787.8553208967564,1,3,2024-01
207,2024-01-03 04:00:00,4.57,4.46,0.0,0.0,71.57,100.0,Light_Load,760.1347630830115,1,3,2024-01
208,2024-01-03 04:15:00,4.54,4.32,0.0,0.0,72.44,100.0,Light_Load,745.9989039989645,1,3,2024-01
209,2024-01-03 04:30:00,4.61,4.46,0.0,0.0,71.87,100.0,Light_Load,763.5496701160331,1,3,2024-01
210,2024-01-03 04:45:00,4.57,4.32,0.0,0.0,72.67,100.0,Light_Load,748.5900334545614,1,3,2024-01
211,2024-01-03 05:00:00,4.61,4.32,0.0,0.0,72.97,100.0,Light_Load,752.0573640850398,1,3,2024-01
212,2024-01-03 05:15:00,4.54,4.14,0.0,0.0,73.89,100.0,Light_Load,731.3933412094567,1,3,2024-01
213,2024-01-03 05:30:00,4.57,4.21,0.0,0.0,73.55,100.0,Light_Load,739.6561934759933,1,3,2024-01
214,2024-01-03 05:45:00,4.57,4.43,0.0,0.0,71.8,100.0,Light_Load,757.6448422099573,1,3,2024-01
215,2024-01-03 06:00:00,4.57,4.5,0.0,0.0,71.25,100.0,Light_Load,763.4680100268745,1,3,2024-01
216,2024-01-03 06:15:00,4.64,4.61,0.0,0.0,70.94,100.0,Light_Load,778.6004322960365,1,3,2024-01
217,2024-01-03 06:30:00,4.57,4.36,0.0,0.0,72.35,100.0,Light_Load,751.8689233940037,1,3,2024-01
218,2024-01-03 06:45:00,4.61,4.54,0.0,0.0,71.25,100.0,Light_Load,770.2016174054576,1,3,2024-01
219,2024-01-03 07:00:00,4.54,4.28,0.0,0.0,72.76,100.0,Light_Load,742.7246253726343,1,3,2024-01
220,2024-01-03 07:15:00,4.46,4.18,0.0,0.0,72.96,100.0,Light_Load,727.6328593250968,1,3,2024-01
